"match_id","home_team_id","away_team_id","competition_id","season_id","date_time","gameweek","home_ft_score","away_ft_score","home_corners","away_corners"
6425481,3804,3766,412,186243,2021-02-03 20:00:00,23,0,1,1,6
8823308,679,676,795,188124,2023-01-08 20:00:00,16,0,1,7,4
7536406,675,674,795,187526,2022-01-08 20:00:00,20,4,1,3,8
9967359,5657,5677,255,188756,2023-05-01 23:00:00,3,0,1,7,6
7485264,1629,1644,364,187475,2022-03-10 19:30:00,19,4,0,5,2
7485208,1651,1614,364,187475,2022-02-26 15:00:00,27,0,2,7,2
6542811,2445,2443,426,186265,2021-04-04 13:30:00,27,1,0,6,0
6185140,5646,5649,255,186667,2021-01-16 00:30:00,30,1,1,3,7
10521474,698,714,795,189012,2024-03-02 17:30:00,27,3,3,4,4
8823042,676,698,795,188124,2023-01-22 17:30:00,18,1,0,4,2
10572192,2454,2448,426,188974,2024-02-24 14:30:00,23,5,2,5,6
10572059,2500,2482,426,188974,2023-09-23 13:30:00,5,0,2,11,6
8786344,3795,3776,412,188122,2023-06-03 19:00:00,38,1,1,2,8
10518160,1643,1627,346,188987,2023-12-12 19:45:00,21,0,2,1,2
6589394,1628,1651,364,186810,2020-10-18 13:00:00,5,1,1,2,5
8785944,3802,3775,412,188122,2023-01-15 14:00:00,19,0,0,5,3
10521105,708,675,795,189012,2023-08-19 17:30:00,2,1,3,4,5
6542948,2447,2451,426,186265,2021-01-03 14:30:00,14,2,0,10,5
8826679,3163,3176,524,188160,2022-08-31 16:30:00,4,1,0,3,7
10480211,1642,1659,364,188989,2023-12-23 15:00:00,18,2,3,6,6
10607710,3315,3187,524,188994,2024-02-28 17:00:00,21,1,6,5,10
8341412,5655,5651,255,187965,2022-09-28,28,2,0,5,4
7517748,3779,3787,412,187374,2022-01-16 14:00:00,21,3,1,7,3
6425556,3774,3804,412,186243,2021-04-25 13:00:00,34,5,1,8,2
6632573,802,681,795,186267,2021-03-20 17:30:00,28,0,0,5,1
7246273,5663,5644,255,187168,2021-06-06 19:00:00,2,5,1,1,4
8826723,3185,3315,524,188160,2022-09-17 18:45:00,7,0,1,4,3
7246275,5648,5707,255,187168,2021-06-06 14:00:00,2,1,0,0,1
8785218,2482,2447,426,188082,2023-02-25 14:30:00,22,0,1,12,11
6632606,701,802,795,186267,2021-02-27 13:00:00,25,1,1,6,2
8776861,1659,1614,364,188095,2022-08-06 14:00:00,1,2,0,5,5
6589726,1609,1651,364,186810,2021-05-23 15:00:00,38,2,0,11,3
6639443,3173,3166,524,186353,2021-03-03 19:45:00,25,1,0,10,4
10567274,3787,3777,412,189971,2024-02-18 14:00:00,22,3,0,7,4
8777041,1623,1616,364,188095,2023-04-15 14:00:00,31,1,3,4,7
7512164,1627,1641,346,187482,2022-01-26 20:00:00,25,0,2,3,4
6589367,1631,1646,364,186810,2020-09-20 18:00:00,2,4,2,15,4
7246208,5707,5654,255,187168,2021-07-01 23:00:00,8,0,2,1,5
12862270,5657,5707,255,189744,2024-10-24 22:00:00,19,1,0,3,2
12281098,5653,5677,255,189744,2024-06-02 19:00:00,7,1,1,5,4
6589449,1625,1646,364,186810,2020-11-28 15:00:00,10,5,0,6,4
6632712,846,684,795,186267,2020-12-20 15:15:00,14,2,0,1,10
6593741,1673,1663,346,186333,2021-04-21 18:45:00,43,0,1,4,6
10480086,1623,1616,364,188989,2023-08-12 14:00:00,1,0,1,11,4
8823080,678,756,795,188124,2023-02-26 13:00:00,23,2,3,11,3
6639551,3159,3176,524,186353,2020-12-22 19:45:00,14,0,3,5,5
6632534,675,684,795,186267,2021-04-24 19:00:00,32,0,0,8,2
10480189,1616,1611,364,188989,2023-11-04 12:30:00,11,0,1,9,4
10480109,1629,1625,364,188989,2023-09-30 14:00:00,7,2,1,0,6
8785883,3773,3780,412,188122,2022-10-28 19:00:00,13,3,0,6,8
6594079,1643,1669,346,186333,2020-12-01 20:00:00,15,0,2,6,3
8777072,1625,1630,364,188095,2023-05-06 14:00:00,35,2,1,10,1
6632788,679,684,795,186267,2020-10-24 19:00:00,7,2,0,8,5
8819757,1643,1650,346,188096,2023-03-04 15:00:00,35,3,1,7,8
6425312,3773,3787,412,186243,2020-12-12 20:00:00,14,2,3,6,4
6425198,3774,19830,412,186243,2020-09-19 19:00:00,4,2,1,9,10
7536224,691,846,795,187526,2021-11-06 13:00:00,13,2,0,5,3
7606668,3161,3176,524,187528,2022-03-19 17:00:00,30,1,1,5,3
10607800,3185,3159,524,188994,2024-04-13 16:00:00,32,0,0,6,2
7485408,1624,1611,364,187475,2021-10-30 16:30:00,10,0,3,10,1
6589732,1625,1623,364,186810,2021-05-23 15:00:00,38,5,0,7,5
10607722,3159,3176,524,188994,2024-04-07 18:45:00,31,1,0,5,6
6632471,802,674,795,186267,2021-05-22 16:00:00,38,0,0,9,3
6632685,701,846,795,186267,2021-01-03 17:30:00,17,2,0,4,2
6632816,701,702,795,186267,2020-09-30 19:30:00,4,0,1,3,2
7536139,684,679,795,187526,2022-03-06 20:00:00,27,1,3,10,3
8823352,682,676,795,188124,2023-02-12 20:00:00,21,0,1,6,2
8819361,1626,1635,346,188096,2022-08-06 11:30:00,2,1,1,9,0
7245982,5649,5646,255,187168,2021-10-31 19:00:00,29,1,3,4,2
13018400,5653,5649,255,189744,2024-10-09 22:30:00,6,2,1,4,10
6639317,3185,3157,524,186353,2021-05-12 18:45:00,36,0,7,2.5,3.4
8341210,5663,5651,255,187965,2022-06-12 22:00:00,11,0,0,7,1
6184966,5659,5648,255,186667,2020-10-04 14:00:00,13,1,1,7,4
10607846,3168,3178,524,188994,2024-04-13 13:00:00,32,1,0,10,3
8826677,3166,3192,524,188160,2022-09-01 18:45:00,4,1,1,1,8
6589669,1623,1624,364,186810,2021-04-16 19:00:00,32,2,2,6,3
7516615,2445,2481,426,187511,2022-03-19 14:30:00,27,3,2,8,0
6639673,3166,3160,524,186353,2020-09-28 18:45:00,2,4,1,8,9
10521465,708,681,795,189012,2024-03-30 15:15:00,30,0,3,6,1
6632787,676,675,795,186267,2020-10-24 14:00:00,7,1,3,7,7
10518937,1618,1626,346,188987,2024-05-04 11:30:00,46,1,0,6,3
8823143,692,686,795,188124,2023-04-17 19:00:00,29,0,1,7,5
11933058,5649,5650,255,189744,2024-11-20 22:00:00,34,2,2,5,4
6185173,5653,5663,255,186667,2021-01-31 20:00:00,33,2,0,5,1
8826690,3172,3235,524,188160,2022-09-11 10:30:00,6,1,1,3,3
10518393,1644,1631,346,188987,2024-02-10 15:00:00,31,1,2,8,1
6542913,2457,2482,426,186265,2021-01-19 19:30:00,17,0,3,3,2
6185118,5653,5655,255,186667,2021-01-26 23:00:00,28,2,0,4,2
6594126,1642,1678,346,186333,2020-11-07 15:00:00,11,2,0,6,8
7606757,3164,3173,524,187528,2022-01-06 11:30:00,20,1,2,0,5
7512057,1620,1627,346,187482,2022-02-22 19:45:00,34,2,1,2,3
7516706,2459,2469,426,187511,2022-01-16 16:30:00,19,2,2,3,5
7512052,1639,1660,346,187482,2022-02-23 19:45:00,34,1,2,6,6
7512034,1660,1650,346,187482,2022-03-13 12:00:00,37,1,2,4,4
6593748,10531,1678,346,186333,2021-04-17 11:30:00,42,2,2,4,5
7485458,1619,1633,364,187475,2021-09-11 14:00:00,4,0,0,5,4
8819705,10531,1618,346,188096,2023-02-04 15:00:00,30,3,4,1,3
7512146,1627,1668,346,187482,2022-01-22 15:00:00,28,3,0,9,1
12862267,5649,5641,255,189744,2024-09-25 22:00:00,5,1,2,6,3
10607799,3315,3157,524,188994,2024-04-14 13:00:00,32,3,3,2,6
7512419,1655,1660,346,187482,2021-09-15 18:45:00,7,1,1,7,9
7516606,2460,2459,426,187511,2022-03-19 14:30:00,27,4,0,6,1
8341373,5660,5685,255,187965,2022-10-09 21:00:00,31,2,1,5,8
8826721,3315,3192,524,188160,2022-10-02 13:00:00,8,5,0,1,2
10517819,1632,1673,346,188987,2023-11-29 19:45:00,18,1,2,10,4
8776976,1630,1619,364,188095,2023-02-25 15:00:00,25,1,0,8,2
6589727,1614,1610,364,186810,2021-05-23 15:00:00,38,2,1,2,9
6632755,701,698,795,186267,2020-11-22 13:00:00,10,0,0,3,4
11933002,5656,5644,255,189744,2024-10-05 22:00:00,29,2,2,10,9
10517846,1643,1640,346,188987,2023-10-25 18:45:00,13,2,0,6,16
8341377,5644,5655,255,187965,2022-10-01 18:00:00,29,1,0,2,5
6542896,2460,2975,426,186265,2021-01-23 14:30:00,18,3,2,3,9
11933045,5663,5657,255,189744,2024-11-09 22:00:00,33,3,0,5,1
10517591,1641,1638,346,188987,2023-10-21 11:30:00,12,1,1,5,2
8341332,5644,5650,255,187965,2022-08-29 23:00:00,24,4,0,10,1
10567129,3773,3803,412,189971,2024-03-09 20:00:00,25,1,0,2,4
10518429,1626,1640,346,188987,2024-02-03 15:00:00,30,2,1,5,2
7512089,1663,1620,346,187482,2022-02-26 15:00:00,35,3,2,2,12
7512220,1639,1620,346,187482,2021-12-11 15:00:00,22,0,0,5,4
8776815,1642,1616,364,188095,2022-09-16 19:00:00,8,2,3,2,10
6593719,1638,1655,346,186333,2021-05-01 14:00:00,45,4,1,5,0
6594131,1669,1620,346,186333,2020-11-07 15:00:00,11,0,0,1,4
10517814,1618,1643,346,188987,2023-12-02 15:00:00,19,0,0,4,6
7511903,1639,1637,346,187482,2021-08-07 14:00:00,1,3,2,6,9
8819797,1638,1673,346,188096,2023-03-18 15:00:00,38,0,1,3,6
7516641,2457,2482,426,187511,2022-03-19 14:30:00,27,3,0,1,6
10518583,1644,1672,346,188987,2024-04-20 14:00:00,44,0,0,1,5
10567036,3766,3793,412,189971,2023-09-17 18:45:00,5,0,0,6,1
10480124,1611,1628,364,188989,2023-09-30 14:00:00,7,0,1,10,4
6542924,2463,2457,426,186265,2021-01-16 14:30:00,16,0,0,5,4
6632596,684,696,795,186267,2021-03-08 20:00:00,26,3,2,12,1
10607542,3166,3178,524,188994,2023-10-01 10:30:00,7,3,0,2,6
8341509,5812,5651,255,187965,2022-11-10 00:30:00,37,1,1,7,4
10518388,1621,1639,346,188987,2024-02-10 15:00:00,31,3,1,5,8
7512013,10529,10531,346,187482,2022-04-02 14:00:00,40,0,4,8,4
10521408,675,676,795,189012,2024-04-21 19:00:00,32,3,2,2,8
6425405,3782,19830,412,186243,2021-03-19 20:00:00,30,0,4,2,6
10572060,2448,2454,426,188974,2023-09-30 13:30:00,6,1,3,5,10
10517778,1639,1621,346,188987,2023-11-25 15:00:00,17,0,3,7,1
9967383,5677,5659,255,188756,2023-04-24 23:00:00,2,1,2,6,3
8826819,3157,3158,524,188160,2023-01-08 19:45:00,17,2,2,3,4
8776936,1669,1659,364,188095,2023-01-14 17:30:00,20,2,0,5,3
10518040,1655,1644,346,188987,2024-01-20 15:00:00,28,1,1,7,8
6185165,5674,5654,255,186667,2021-02-01 23:00:00,33,0,3,2,6
7606951,3157,3162,524,187528,2021-09-12 16:00:00,3,2,0,5,1
8819384,10531,1638,346,188096,2022-08-16 18:45:00,4,2,2,6,7
7516840,2448,2460,426,187511,2021-08-21 13:30:00,2,2,0,2,7
8819913,1660,1672,346,188096,2023-05-08 14:00:00,46,0,0,7,6
7606894,3164,3163,524,187528,2021-10-03 13:00:00,7,3,3,6,8
7511953,1647,1655,346,187482,2022-04-23 14:00:00,44,1,3,2,5
8785026,2457,2447,426,188082,2022-08-27 13:30:00,4,0,1,6,10
7246078,5812,5707,255,187168,2021-09-26 23:30:00,22,0,0,8,4
10517864,1649,1666,346,188987,2023-10-25 18:45:00,13,3,0,1,7
8776887,1629,1609,364,188095,2022-11-12 19:45:00,16,0,2,6,4
10607757,3158,3193,524,188994,2024-05-19 18:45:00,37,1,0,6,3
11276366,1633,1651,364,188989,2024-01-02 19:30:00,20,0,0,2,0
6589459,1625,1616,364,186810,2020-12-05 15:00:00,11,2,0,9,3
11888867,1640,1672,346,188987,2024-04-24 18:45:00,38,2,3,4,8
6632663,700,695,795,186267,2021-01-19 18:00:00,19,2,2,5,2
7516702,2469,2481,426,187511,2021-12-18 14:30:00,17,0,0,6,5
8785937,3767,3799,412,188122,2023-01-11 20:00:00,18,2,0,5,1
6185099,5638,5653,255,186667,2020-12-17 00:30:00,26,3,0,5,3
7536213,674,682,795,187526,2021-10-30 16:30:00,12,2,0,7,6
7517780,3766,3777,412,187374,2021-12-22 20:00:00,19,1,1,13,2
7518039,3767,3779,412,187374,2021-08-14 19:00:00,2,4,2,4,4
8341119,5653,5644,255,187965,2022-04-10 19:00:00,1,2,0,3,3
8777043,1611,1623,364,188095,2023-04-08 11:30:00,30,2,0,10,4
6639600,3173,3205,524,186353,2020-11-29 17:00:00,9,2,2,4,5
6594062,10531,1660,346,186333,2020-12-05 15:00:00,16,2,0,2,3
6594119,1655,1647,346,186333,2020-11-21 15:00:00,12,1,0,1,6
10607805,3157,3187,524,188994,2024-02-11 19:45:00,24,1,0,NA,NA
11873047,5659,5650,255,189744,2024-04-21 21:30:00,3,5,1,5,4
8341413,5644,5707,255,187965,2022-09-10 19:30:00,26,1,0,4,3
6632583,846,687,795,186267,2021-03-14 15:15:00,27,1,0,4,6
10518732,1639,1626,346,188987,2024-03-16 15:00:00,38,0,3,7,6
11932921,5812,5659,255,189744,2024-08-03 23:00:00,21,1,4,3,7
8776756,1659,1609,364,188095,2022-08-20 16:30:00,3,0,3,3,4
8786057,3788,3781,412,188122,2023-02-19 14:00:00,24,3,0,2,2
8785315,2443,2463,426,188082,2023-05-20 13:30:00,33,1,1,4,9
8826821,3192,3157,524,188160,2023-01-04 11:30:00,16,1,2,6,2
8785154,2446,2448,426,188082,2023-01-25 19:30:00,17,2,0,3,4
8341216,5648,5653,255,187965,2022-06-09 00:30:00,10,5,3,1,9
7512423,1640,1620,346,187482,2021-09-11 14:00:00,6,2,0,7,7
10567181,3776,3773,412,189971,2024-03-29 20:00:00,27,2,1,5,5
8823158,692,702,795,188124,2023-04-26 20:00:00,31,1,0,10,6
10572176,2460,2658,426,188974,2023-12-16 14:30:00,15,0,1,8,1
8826782,3164,3176,524,188160,2022-11-06 14:00:00,13,0,2,4,4
8341283,5655,5654,255,187965,2022-07-02 22:00:00,15,1,2,7,3
8341117,5812,5654,255,187965,2022-04-09 22:00:00,1,1,1,4,10
8776799,1619,1623,364,188095,2022-10-01 14:00:00,9,1,2,7,6
10607512,3315,3236,524,188994,2023-10-02 16:30:00,7,0,1,7,4
10518971,1641,1631,346,188987,2024-04-29 19:00:00,45,0,3,1,5
6543023,2443,2482,426,186265,2020-10-25 17:00:00,5,1,1,1,4
10572258,2975,2520,426,188974,2024-03-09 14:30:00,25,2,0,NA,NA
8777034,1611,1610,364,188095,2023-05-25 19:00:00,32,4,1,3,4
9967530,5643,5649,255,188756,2023-07-30 21:30:00,17,1,1,6,5
11932908,5653,5656,255,189744,2024-07-28 22:00:00,20,2,1,4,5
9967497,5651,5677,255,188756,2023-07-16 21:30:00,15,2,0,5,3
10521253,679,698,795,189012,2023-12-19 20:30:00,18,3,3,1,12
8819818,1637,1618,346,188096,2023-04-07 14:00:00,40,1,1,5,0
10607801,3187,3254,524,188994,2024-04-14 10:30:00,32,2,2,6,2
7485442,1628,1631,364,187475,2021-10-03 13:00:00,7,2,2,1,3
7512096,1647,1672,346,187482,2022-02-08 19:45:00,31,3,1,2,10
7606682,3194,3187,524,187528,2022-03-13 14:00:00,29,1,2,999,999
8341330,5656,5685,255,187965,2022-08-30 00:30:00,24,1,0,5,5
6639493,3161,3219,524,186353,2021-01-30 19:45:00,20,4,0,7,3
7517999,3797,3803,412,187374,2021-09-19 13:00:00,6,1,1,3,5
8823126,675,690,795,188124,2023-04-02 14:15:00,27,6,0,9,1
8341431,5643,5659,255,187965,2022-09-29 00:45:00,28,0,1,6,11
7535960,674,692,795,187526,2022-05-21 15:30:00,38,2,0,3,3
8826981,3159,3168,524,188160,2023-05-03 16:00:00,33,2,1,6,7
7516773,2460,2463,426,187511,2021-11-21 16:30:00,12,1,1,5,7
6184861,5677,5660,255,186667,2020-08-12 23:30:00,2,1,0,3,8
8823092,675,679,795,188124,2023-02-25 17:30:00,23,1,1,7,4
10521236,846,700,795,189012,2024-01-03 16:00:00,19,2,0,5,6
7512256,1641,10529,346,187482,2021-11-20 15:00:00,18,1,2,8,6
10480228,1610,1636,364,188989,2023-12-16 15:00:00,17,2,0,7,5
11932847,5657,5659,255,189744,2024-06-29 21:30:00,13,1,1,0,5
8819862,1638,1618,346,188096,2023-04-18 19:00:00,43,0,1,11,4
10518398,10531,1649,346,188987,2024-02-03 15:00:00,30,0,1,8,2
10517633,1626,1618,346,188987,2023-09-30 14:00:00,9,2,0,4,4
9967516,5649,5707,255,188756,2023-09-03 14:00:00,22,2,0,2,9
8819746,1650,1621,346,188096,2023-02-25 15:00:00,34,1,3,7,1
7485409,1619,1646,364,187475,2021-10-23 14:00:00,9,2,2,6,2
10480233,1616,1646,364,188989,2023-12-23 15:00:00,18,0,2,8,6
8776812,1609,1624,364,188095,2022-10-01 11:30:00,9,3,1,5,2
7606960,3163,3191,524,187528,2021-08-27 16:30:00,2,3,0,7,2
10480355,1612,1636,364,188989,2024-04-04 18:30:00,31,3,1,13,1
6185007,5638,5649,255,186667,2020-10-18,17,0,0,2,7
8785180,2463,2462,426,188082,2023-02-12 16:30:00,20,3,0,3,9
8785858,3775,3770,412,188122,2022-10-23 15:05:00,12,1,1,7,3
7606675,3172,3193,524,187528,2022-03-13 17:00:00,29,0,0,4,3
7536388,684,696,795,187526,2022-01-18 19:00:00,21,4,0,8,3
9967386,5651,5660,255,188756,2023-05-14 21:30:00,6,3,2,4,1
7485136,1630,1610,364,187475,2022-05-11 18:30:00,33,0,3,1,4
8826797,3162,3236,524,188160,2022-11-10 19:45:00,14,1,0,4,3
6425468,3787,3804,412,186243,2021-02-07 14:00:00,24,4,2,9,4
7512180,1673,1664,346,187482,2021-12-26 15:00:00,24,3,2,6,0
6593775,1643,1678,346,186333,2021-04-05 14:00:00,40,0,3,6,2
6425339,3771,3775,412,186243,2021-02-17 20:00:00,11,3,2,5,3
7512186,1636,1672,346,187482,2022-02-15 19:45:00,25,0,0,12,3
8341266,5707,5653,255,187965,2022-07-21 22:00:00,18,1,1,4,2
6543063,2451,2446,426,186265,2020-09-20 16:00:00,1,0,0,4,4
10517597,1639,1632,346,188987,2023-10-21 14:00:00,12,2,1,6,2
8785911,3797,3776,412,188122,2022-12-28 18:00:00,16,0,2,3,3
7511966,10531,1647,346,187482,2022-04-09 14:00:00,41,2,1,3,4
8786141,3779,3769,412,188122,2023-03-19 14:00:00,28,2,0,5,4
6639588,3158,3315,524,186353,2020-12-06 14:00:00,10,0,0,12,5
8785037,2975,2451,426,188082,2022-08-27 13:30:00,4,2,0,8,4
8341505,5638,5653,255,187965,2022-11-02 00:30:00,35,2,2,7,6
8819726,1637,1643,346,188096,2023-02-14 20:00:00,32,2,1,4,4
7606773,3187,3205,524,187528,2021-12-22 19:45:00,19,0,1,10,5
7536277,680,681,795,187526,2021-10-30 14:15:00,12,2,0,4,5
6425471,3773,3774,412,186243,2021-02-06 20:00:00,24,0,0,6,4
8776780,1619,1669,364,188095,2023-03-15 19:30:00,7,0,2,3,3
6593711,1659,1639,346,186333,2021-05-08 11:30:00,46,0,2,6,3
8819912,10531,1627,346,188096,2023-05-08 14:00:00,46,3,2,6,3
8822965,674,692,795,188124,2022-09-17 16:30:00,6,3,0,5,4
8819773,1638,10531,346,188096,2023-03-14 19:45:00,37,2,1,5,5
10517824,1621,1641,346,188987,2023-11-10 20:00:00,16,1,2,7,2
8822997,698,678,795,188124,2022-10-18 18:00:00,10,2,2,7,4
8785219,2453,2446,426,188082,2023-02-26 14:30:00,22,1,1,1,3
6632802,687,698,795,186267,2020-10-03 16:30:00,5,3,0,5,4
8785053,2975,2448,426,188082,2022-10-01 13:30:00,8,4,0,7,2
8785252,2462,2448,426,188082,2023-03-31 18:30:00,26,1,1,15,2
6425348,3775,19830,412,186243,2020-11-08 16:00:00,10,1,2,1,4
10480187,1642,1660,364,188989,2023-10-21 14:00:00,9,2,2,4,2
6594053,1669,1647,346,186333,2020-12-09 19:45:00,17,0,0,10,2
8785993,3780,3795,412,188122,2023-02-01 18:00:00,21,4,1,8,0
10480404,1669,1612,364,188989,2024-02-17 12:30:00,25,1,4,1,6
8785106,2449,2482,426,188082,2022-10-14 18:30:00,10,0,3,4,5
11933071,5657,5812,255,189744,2024-12-01 00:30:00,36,2,2,5,3
8776774,1614,1625,364,188095,2022-09-03 16:30:00,6,1,1,1,4
6594162,1618,1673,346,186333,2020-10-28 19:45:00,8,2,1,2,4
6593945,1638,1626,346,186333,2021-02-02 18:00:00,26,0,0,4,4
10567091,3777,3775,412,189971,2023-10-07 15:00:00,8,0,1,1,4
11932867,5650,5649,255,189744,2024-07-07 19:00:00,15,3,0,3,8
6542799,2454,2462,426,186265,2021-04-17 13:30:00,29,4,0,7,8
10607819,3166,3168,524,188994,2024-02-11 14:00:00,24,4,0,4,3
6639530,3197,3158,524,186353,2021-01-06 14:00:00,16,1,3,3,4
6184896,5659,5644,255,186667,2020-08-29 20:00:00,6,0,2,5,3
6425543,3799,3804,412,186243,2021-05-09 13:00:00,36,3,0,1,4
7516565,2460,2462,426,187511,2022-05-14 13:30:00,34,2,2,5,3
8341453,5638,5812,255,187965,2022-10-27 22:00:00,34,2,1,4,7
6594017,1643,1647,346,186333,2021-02-03 19:00:00,20,3,0,5,5
10572116,2460,2453,426,188974,2023-12-03 14:30:00,13,0,1,14,3
7512297,1621,1637,346,187482,2021-10-23 14:00:00,14,2,0,3,2.7
7606808,3178,3157,524,187528,2021-12-22 19:45:00,19,2,4,7,3
7516758,2445,2460,426,187511,2021-11-26 19:30:00,13,2,1,4,6
7512007,1650,1668,346,187482,2022-03-20 12:30:00,39,1,3,4,2
6594066,1626,1666,346,186333,2020-12-05 15:00:00,16,2,1,9,4
10572052,2454,2444,426,188974,2023-09-02 16:30:00,3,1,2,1,15
7516754,2462,2500,426,187511,2021-11-28 14:30:00,13,2,1,7,2
7536177,696,680,795,187526,2022-03-04 20:00:00,27,0,0,5,5
10572156,2520,2446,426,188974,2024-02-03 14:30:00,20,0,2,4,3
8823155,691,700,795,188124,2023-04-21 19:00:00,30,0,0,6,3
10480217,1623,1610,364,188989,2023-12-10 14:00:00,16,2,0,4,8
7485217,1614,1644,364,187475,2022-02-19 15:00:00,26,0,1,10,5
11933103,5653,5651,255,189744,2024-12-08 19:00:00,38,1,0,5,4
10517609,1627,1666,346,188987,2023-10-03 19:00:00,10,1,0,10,4
8776954,1625,1614,364,188095,2023-02-12 16:30:00,23,3,1,8,4
6185037,5657,5646,255,186667,2020-11-08 19:00:00,20,0,1,0,4
6542758,2481,2443,426,186265,2021-05-15 13:30:00,33,2,0,5,5
8776769,1631,1611,364,188095,2022-09-01 19:00:00,5,0,1,1,3
6632556,692,680,795,186267,2021-04-12 19:00:00,30,3,4,5,2
7512178,1659,1668,346,187482,2022-03-08 19:45:00,26,1,1,3,7
6542911,2460,2451,426,186265,2021-01-19 19:30:00,17,0,2,2,5
10521189,713,756,795,189012,2023-11-11 13:00:00,13,1,2,8,3
8776939,1642,1625,364,188095,2023-02-18 15:00:00,24,1,1,0,10
11932981,5685,5649,255,189744,2024-09-15 19:00:00,26,2,2,6,7
6594093,10529,1660,346,186333,2020-11-28 15:00:00,14,4,0,11,4
7511951,1659,1616,346,187482,2022-04-23 14:00:00,44,1,1,4,3
6425208,3782,3779,412,186243,2020-09-12 19:00:00,3,2,0,6,3
10521115,681,678,795,189012,2023-08-19 19:30:00,2,0,2,5,3
7485421,1630,1633,364,187475,2021-09-25 14:00:00,6,1,2,5,7
8826999,3205,3157,524,188160,2023-05-13 16:00:00,35,2,0,6,9
6639315,3161,3158,524,186353,2021-05-12 18:45:00,36,3,1,5,8
8819868,1639,1635,346,188096,2023-04-18 18:45:00,43,0,1,7,4
10480371,1636,1616,364,188989,2024-03-30 15:00:00,30,3,3,2,15
7485402,1630,1629,364,187475,2021-10-23 14:00:00,9,1,1,6,3
7517765,3797,3802,412,187374,2022-01-09 14:00:00,20,0,0,6,2
6589443,1609,1629,364,186810,2020-11-29 19:15:00,10,1,2,8,4
7517948,3774,3797,412,187374,2021-09-22 17:00:00,7,6,0,5,6
6184864,5812,5654,255,186667,2020-08-12 23:30:00,2,3,0,11,5
11932991,5654,5651,255,189744,2024-09-29 23:00:00,28,1,0,6,1
7246060,5819,5646,255,187168,2021-09-18 20:00:00,21,0,2,8,1
7512065,1637,1638,346,187482,2022-03-05 15:00:00,36,0,1,6,2
6185086,5644,5659,255,186667,2020-12-12 22:00:00,25,2,1,4,6
6425397,19830,3777,412,186243,2021-04-03 11:00:00,31,4,0,8,1
10572262,2446,2451,426,188974,2024-03-10 18:30:00,25,2,0,9,2
7606665,3162,3315,524,187528,2022-04-02 16:00:00,31,2,1,4,3
8785924,3803,3795,412,188122,2022-11-13 14:00:00,15,2,1,5,5
6594168,1621,1637,346,186333,2020-10-27 19:45:00,8,2,4,3,3
8823293,713,702,795,188124,2022-10-03 19:00:00,7,2,1,13,3
6639305,3176,3187,524,186353,2021-05-16 10:30:00,37,0,2,3,6
6589687,1646,1633,364,186810,2021-05-03 19:15:00,34,1,2,5,4
7485220,1626,1625,364,187475,2022-02-12 17:30:00,25,0,4,4,12
7512112,10531,1621,346,187482,2022-02-05 17:30:00,30,1,0,0,13
8826883,3315,3187,524,188160,2023-02-17 19:45:00,23,0,2,1,3
6639427,3194,3157,524,186353,2021-03-07 14:00:00,26,0,2,8,1
6632807,679,682,795,186267,2020-10-03 14:00:00,5,0,0,9,1
10567058,19830,3803,412,189971,2023-11-05 16:05:00,11,2,0,6,4
10607593,3192,3173,524,188994,2023-10-22 13:00:00,9,2,2,8,5
10480208,1624,1613,364,188989,2023-12-10 16:30:00,16,4,1,3,6
8826697,3157,3161,524,188160,2022-09-03 16:00:00,5,3,2,2,5
6639603,3172,3194,524,186353,2020-11-28 19:45:00,9,0,2,4,1
7517970,3787,3782,412,187374,2021-09-12 11:00:00,5,2,0,7,6
10518739,1620,1621,346,188987,2024-03-16 15:00:00,38,0,0,8,5
8777060,1633,1612,364,188095,2023-04-26 18:45:00,33,1,2,3,6
10518113,10531,1620,346,188987,2023-12-16 15:00:00,22,1,2,4,4
7517866,3797,3766,412,187374,2022-05-21 19:00:00,38,1,2,10,4
6593921,1638,1666,346,186333,2021-02-06 15:00:00,28,4,1,9,1
8826945,3161,3236,524,188160,2023-04-15 18:45:00,30,0,1,5,3
8776757,1624,1629,364,188095,2022-08-20 11:30:00,3,1,0,8,6
6632699,702,681,795,186267,2020-12-22 16:30:00,15,2,2,4,4
10480422,1651,1609,364,188989,2024-04-06 16:30:00,32,0,3,8,7
8823111,679,674,795,188124,2023-03-18 20:00:00,26,3,0,4,2
10518417,1640,1638,346,188987,2024-02-11 12:00:00,31,2,1,8,3
7512326,1621,1640,346,187482,2021-10-16 14:00:00,12,2,2,4,5
8786164,3781,3803,412,188122,2023-04-23 13:00:00,32,0,0,4,4
10480183,1616,1636,364,188989,2023-10-07 14:00:00,8,3,1,9,4
6589519,1611,1614,364,186810,2021-01-01 20:00:00,17,2,1,5,10
9967364,5685,5655,255,188756,2023-05-28 21:30:00,8,2,0,5,4
10607541,3193,3187,524,188994,2023-09-16 18:45:00,4,2,2,3,1
6594001,1644,1626,346,186333,2020-12-26 19:45:00,21,1,0,11,4
8341380,5654,5685,255,187965,2022-10-01 22:00:00,29,4,1,10,1
7606770,3192,3191,524,187528,2022-05-05 16:00:00,20,2,1,6,4
6639389,3205,3197,524,186353,2021-04-10 13:00:00,30,3,2,3,4
6589722,1613,1636,364,186810,2021-05-19 17:00:00,37,1,0,5,2
